rank,points,hack_count,participant_type,member_handles,problem_A_points,problem_A_penalty,problem_A_rejected,problem_B_points,problem_B_penalty,problem_B_rejected,problem_C_points,problem_C_penalty,problem_C_rejected,problem_D_points,problem_D_penalty,problem_D_rejected,problem_E_points,problem_E_penalty,problem_E_rejected,problem_F_points,problem_F_penalty,problem_F_rejected,problem_G_points,problem_G_penalty,problem_G_rejected
172,5.0,0,CONTESTANT,wishgoodluck,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,0.0,0,3,1.0,0,2,0.0,0,0
174,5.0,0,CONTESTANT,Chaeryeong,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,1,0.0,0,3,1.0,0,0,0.0,0,0
174,5.0,0,CONTESTANT,apgpsoop,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,1,1.0,0,0,0.0,0,1,0.0,0,0
176,5.0,0,CONTESTANT,liaoz123,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,2,0.0,0,0,1.0,0,0,0.0,0,0
176,5.0,0,VIRTUAL,mzmz001,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,2,1.0,0,0,0.0,0,0,0.0,0,0
176,5.0,0,CONTESTANT,MaribelHearn,1.0,0,0,1.0,0,1,1.0,0,1,1.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0
179,5.0,0,CONTESTANT,konghaojie,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0
179,5.0,0,VIRTUAL,ahmetalp,1.0,0,0,1.0,0,3,1.0,0,0,1.0,0,1,1.0,0,5,0.0,0,0,0.0,0,0
179,5.0,0,CONTESTANT,PureRuby,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,3,1.0,0,1,0.0,0,0,0.0,0,0
182,5.0,0,VIRTUAL,__BK__,1.0,0,0,1.0,0,2,1.0,0,0,1.0,0,0,1.0,0,3,0.0,0,0,0.0,0,0
183,5.0,0,CONTESTANT,xqqddqqc,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0
183,5.0,0,CONTESTANT,AverageAmogusEnjoyer,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,1,0.0,0,0,0.0,0,0
183,5.0,0,CONTESTANT,hungcubuso2vn,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,1,0.0,0,0,0.0,0,0
186,5.0,0,VIRTUAL,gs20036,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,3,1.0,0,1,0.0,0,1,0.0,0,0
187,5.0,0,CONTESTANT,ajinkya1p3,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0
188,5.0,0,CONTESTANT,Opuntia9622,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,0.0,0,0,0.0,0,0
188,5.0,0,CONTESTANT,Acfboy,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0
190,5.0,0,CONTESTANT,ArtAlex,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,4,0.0,0,1,0.0,0,0
191,5.0,0,CONTESTANT,GreenFatHen,1.0,0,0,1.0,0,2,1.0,0,0,1.0,0,2,1.0,0,0,0.0,0,2,0.0,0,0
191,5.0,0,CONTESTANT,bestial-42-centroids,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0
191,5.0,0,VIRTUAL,stoorz,1.0,0,0,1.0,0,2,1.0,0,0,1.0,0,1,1.0,0,1,0.0,0,0,0.0,0,0
194,5.0,0,CONTESTANT,Darko1,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,0,0.0,0,1,1.0,0,1,0.0,0,0
195,5.0,0,VIRTUAL,Mkswll,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,6,0.0,0,0,0.0,0,0
196,5.0,0,VIRTUAL,gzukovik,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,4,0.0,0,0,0.0,0,0
196,5.0,0,CONTESTANT,lukameladze1,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,2,1.0,0,0,0.0,0,0,0.0,0,0
198,5.0,0,CONTESTANT,vangtrangtan,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,1,1.0,0,1,0.0,0,0,0.0,0,0
199,5.0,0,VIRTUAL,Giga_Cronos,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,1,0.0,0,0,0.0,0,0
199,5.0,0,VIRTUAL,Ignotus0,1.0,0,0,1.0,0,1,1.0,0,1,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0
201,5.0,0,CONTESTANT,MrPython,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,2,0.0,0,0,0.0,0,0
202,5.0,0,CONTESTANT,yulik.daniel,1.0,0,0,1.0,0,2,1.0,0,0,1.0,0,1,1.0,0,1,0.0,0,0,0.0,0,0
202,5.0,0,CONTESTANT,amirhoseinfar1385,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,1,1.0,0,0,0.0,0,3,0.0,0,0
202,5.0,0,CONTESTANT,whn,1.0,0,0,1.0,0,1,1.0,0,1,1.0,0,2,1.0,0,0,0.0,0,0,0.0,0,0
205,5.0,0,CONTESTANT,AnasMaged,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,3,1.0,0,0,0.0,0,0,0.0,0,0
205,5.0,0,CONTESTANT,cdx123456,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,5,0.0,0,0,0.0,0,0
207,5.0,0,VIRTUAL,darkkcyan,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0
207,5.0,0,CONTESTANT,c326820068122,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,1,0.0,0,0,0.0,0,0
209,5.0,0,CONTESTANT,BottleOfJuice,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,1,1.0,0,2,0.0,0,0,0.0,0,0
210,5.0,0,VIRTUAL,KeNaj712,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,3,0.0,0,0,0.0,0,0
210,5.0,0,CONTESTANT,TG178X,1.0,0,0,1.0,0,2,1.0,0,0,1.0,0,1,1.0,0,1,0.0,0,0,0.0,0,0
212,5.0,0,CONTESTANT,yjx120921,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,3,1.0,0,1,0.0,0,0,0.0,0,0
212,5.0,0,CONTESTANT,Yaimsea,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0
212,5.0,0,CONTESTANT,Denislav_Manev,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,2,1.0,0,0,0.0,0,0,0.0,0,0
212,5.0,0,CONTESTANT,gabriel88766,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,0.0,0,0,1.0,0,2,0.0,0,0
216,5.0,0,CONTESTANT,sdyakonov,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,4,0.0,0,0,0.0,0,0
216,5.0,0,CONTESTANT,towrist,1.0,0,0,1.0,0,1,1.0,0,3,1.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0
218,5.0,0,CONTESTANT,pmt2018,1.0,0,0,1.0,0,1,1.0,0,1,1.0,0,2,1.0,0,4,0.0,0,4,0.0,0,0
218,5.0,0,VIRTUAL,kyuukyuusha,1.0,0,0,1.0,0,1,1.0,0,1,1.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0
220,5.0,0,CONTESTANT,thabumi,1.0,0,0,1.0,0,2,1.0,0,1,1.0,0,0,1.0,0,1,0.0,0,0,0.0,0,0
221,5.0,0,CONTESTANT,_XVIIVX,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,1,1.0,0,1,0.0,0,0,0.0,0,0
222,5.0,0,VIRTUAL,Shu.Rong,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,0,1.0,0,1,0.0,0,0,0.0,0,0
222,5.0,0,VIRTUAL,The_diya,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,2,0.0,0,0,0.0,0,0
222,5.0,0,CONTESTANT,sputn1k,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,2,1.0,0,3,0.0,0,0,0.0,0,0
225,5.0,0,CONTESTANT,Phantom_Performer,1.0,0,0,1.0,0,0,1.0,0,3,1.0,0,1,1.0,0,1,0.0,0,0,0.0,0,0
226,5.0,0,CONTESTANT,og.kostya,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,3,1.0,0,0,0.0,0,0,0.0,0,0
226,5.0,0,CONTESTANT,Sadbo0,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,2,1.0,0,4,0.0,0,0,0.0,0,0
228,5.0,0,CONTESTANT,constructive_hater,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,2,0.0,0,0,0.0,0,0
228,5.0,0,CONTESTANT,Hyffff,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0
228,5.0,0,VIRTUAL,ripity,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,2,1.0,0,0,0.0,0,0,0.0,0,0
231,5.0,0,CONTESTANT,dan_da_dan,1.0,0,0,1.0,0,1,1.0,0,0,0.0,0,2,1.0,0,0,1.0,0,1,0.0,0,0
231,5.0,0,VIRTUAL,Gusteau,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0
231,5.0,0,VIRTUAL,AkramElOmrani,1.0,0,0,1.0,0,1,1.0,0,1,1.0,0,3,1.0,0,0,0.0,0,0,0.0,0,0
234,5.0,0,CONTESTANT,daniel604,1.0,0,0,1.0,0,0,1.0,0,2,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0
234,5.0,0,CONTESTANT,k_san,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,2,0.0,0,0,0.0,0,0
236,5.0,0,CONTESTANT,d.o.,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,0,1.0,0,2,0.0,0,0,0.0,0,0
237,5.0,0,VIRTUAL,suo_4r,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,1,0.0,0,2,1.0,0,1,0.0,0,0
238,5.0,0,VIRTUAL,DeD_TihoN,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,2,1.0,0,0,0.0,0,0,0.0,0,0
238,5.0,0,CONTESTANT,_greedy,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,2,0.0,0,0,0.0,0,0
238,5.0,0,CONTESTANT,SkySummer,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,2,0.0,0,0,0.0,0,0
238,5.0,0,VIRTUAL,abcde34534,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,6,0.0,0,0,0.0,0,0
238,5.0,0,CONTESTANT,umimel,1.0,0,0,1.0,0,0,1.0,0,2,1.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0
243,5.0,0,VIRTUAL,newbie114514,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,3,0.0,0,0,0.0,0,0
244,5.0,0,CONTESTANT,autumoon,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,1,0.0,0,0,0.0,0,0
245,5.0,0,CONTESTANT,misteg168,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,6,1.0,0,0,0.0,0,0,0.0,0,0
245,5.0,0,CONTESTANT,shubham6105,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,1,1.0,0,4,0.0,0,0,0.0,0,0
245,5.0,0,CONTESTANT,Mizuki__Akiyama,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0
248,5.0,0,VIRTUAL,EN_SA,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,3,1.0,0,1,0.0,0,0,0.0,0,0
249,5.0,0,CONTESTANT,lldxjw,1.0,0,0,1.0,0,2,1.0,0,0,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0
250,5.0,0,VIRTUAL,9ovem,1.0,0,0,1.0,0,0,1.0,0,2,1.0,0,6,1.0,0,0,0.0,0,0,0.0,0,0
251,5.0,0,CONTESTANT,Good_Handle,1.0,0,0,1.0,0,2,1.0,0,0,1.0,0,0,1.0,0,2,0.0,0,0,0.0,0,0
252,5.0,0,CONTESTANT,outfinity,1.0,0,0,1.0,0,0,1.0,0,2,1.0,0,0,1.0,0,1,0.0,0,0,0.0,0,0
252,5.0,0,CONTESTANT,pierrot,1.0,0,0,1.0,0,0,1.0,0,2,1.0,0,0,1.0,0,1,0.0,0,0,0.0,0,0
252,5.0,0,CONTESTANT,gkawa,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0
255,5.0,0,CONTESTANT,fingerdash,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,0,1.0,0,3,0.0,0,0,0.0,0,0
255,5.0,0,CONTESTANT,Raymond_7,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,3,0.0,0,1,1.0,0,5,0.0,0,0
255,5.0,0,CONTESTANT,Shirotsume,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,3,1.0,0,6,0.0,0,0,0.0,0,0
258,5.0,0,CONTESTANT,behzinga,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0
259,5.0,0,CONTESTANT,guoxiangyu,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,3,1.0,0,4,0.0,0,0,0.0,0,0
259,5.0,0,CONTESTANT,mita,1.0,0,1,1.0,0,1,1.0,0,0,1.0,0,2,1.0,0,2,0.0,0,0,0.0,0,0
261,5.0,0,CONTESTANT,Void_Wu,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,0,1.0,0,2,0.0,0,0,0.0,0,0
261,5.0,0,CONTESTANT,asiad,1.0,0,0,1.0,0,1,1.0,0,1,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0
263,5.0,0,CONTESTANT,ButterflyDew,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,2,1.0,0,0,0.0,0,0,0.0,0,0
264,5.0,0,CONTESTANT,dalgu,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,4,0.0,0,0,1.0,0,2,0.0,0,0
264,5.0,0,CONTESTANT,Dedibeat,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0
266,5.0,0,CONTESTANT,aktuss,1.0,0,0,1.0,0,3,1.0,0,0,1.0,0,1,0.0,0,0,1.0,0,2,0.0,0,0
267,5.0,0,CONTESTANT,Imagine.2019,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,2,0.0,0,0,0.0,0,0
268,5.0,0,VIRTUAL,Mohammad-Parsa,1.0,0,0,1.0,0,3,1.0,0,0,1.0,0,3,1.0,0,1,0.0,0,0,0.0,0,0
269,5.0,0,CONTESTANT,zer0-,1.0,0,0,1.0,0,3,1.0,0,0,1.0,0,0,1.0,0,4,0.0,0,0,0.0,0,0
270,5.0,0,CONTESTANT,ebofan,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0
270,5.0,0,CONTESTANT,ruhan.habib39,1.0,0,0,1.0,0,2,1.0,0,0,1.0,0,1,1.0,0,1,0.0,0,0,0.0,0,0
272,5.0,0,CONTESTANT,cancaneed,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,3,0.0,0,0,0.0,0,0
272,5.0,0,CONTESTANT,_FCY_,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,7,1.0,0,0,0.0,0,0,0.0,0,0
272,5.0,0,VIRTUAL,nanoblob,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,10,0.0,0,0,0.0,0,0
275,5.0,0,CONTESTANT,ScottChou,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,0,1.0,0,3,0.0,0,0,0.0,0,0
275,5.0,0,CONTESTANT,wuhudsm,1.0,0,0,1.0,0,1,1.0,0,1,1.0,0,0,1.0,0,1,0.0,0,0,0.0,0,0
277,5.0,0,CONTESTANT,mono_1729,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,4,1.0,0,3,0.0,0,0,0.0,0,0
277,5.0,0,CONTESTANT,Daniel081024,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,2,0.0,0,1,1.0,0,11,0.0,0,0
279,5.0,0,CONTESTANT,xiaopangfeiyu,1.0,0,0,1.0,0,0,1.0,0,2,1.0,0,2,1.0,0,7,0.0,0,6,0.0,0,0
280,5.0,0,VIRTUAL,Anemone_,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0
281,5.0,0,CONTESTANT,Sacharlemagne,1.0,0,0,1.0,0,1,1.0,0,2,1.0,0,1,1.0,0,5,0.0,0,0,0.0,0,0
282,5.0,0,VIRTUAL,parag776,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,2,1.0,0,0,0.0,0,0,0.0,0,0
283,5.0,0,CONTESTANT,Exp_,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,4,1.0,0,0,0.0,0,0,0.0,0,0
283,5.0,0,VIRTUAL,424479543,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,3,1.0,0,0,0.0,0,0,0.0,0,0
285,5.0,0,CONTESTANT,International_River,1.0,0,0,1.0,0,1,1.0,0,1,1.0,0,1,1.0,0,2,0.0,0,0,0.0,0,0
286,5.0,0,CONTESTANT,Saanteye,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,2,1.0,0,0,0.0,0,0,0.0,0,0
287,5.0,0,CONTESTANT,lsantire,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0
287,5.0,0,CONTESTANT,cheyun,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,2,1.0,0,4,0.0,0,0,0.0,0,0
289,5.0,0,CONTESTANT,ibrm,1.0,0,0,1.0,0,1,1.0,0,2,1.0,0,1,1.0,0,3,0.0,0,0,0.0,0,0
290,5.0,0,CONTESTANT,_Kee,1.0,0,0,1.0,0,2,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0
291,5.0,0,CONTESTANT,BYR_KKK,1.0,0,0,1.0,0,5,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0
292,5.0,0,CONTESTANT,-CandyOre-,1.0,0,0,1.0,0,1,1.0,0,3,1.0,0,2,1.0,0,2,0.0,0,0,0.0,0,0
292,5.0,0,CONTESTANT,licn090605,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,3,1.0,0,5,0.0,0,0,0.0,0,0
292,5.0,0,VIRTUAL,Ryshi,1.0,0,0,1.0,0,1,1.0,0,3,1.0,0,1,1.0,0,1,0.0,0,0,0.0,0,0
295,5.0,0,VIRTUAL,ZIJI,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,2,1.0,0,0,0.0,0,0,0.0,0,0
296,5.0,0,CONTESTANT,djm03178,1.0,0,0,1.0,0,1,1.0,0,2,1.0,0,0,1.0,0,5,0.0,0,0,0.0,0,0
296,5.0,0,CONTESTANT,sqrteipi,1.0,0,0,1.0,0,2,1.0,0,2,1.0,0,2,1.0,0,0,0.0,0,0,0.0,0,0
296,5.0,0,CONTESTANT,wu_la_la,1.0,0,0,1.0,0,3,1.0,0,0,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0
299,5.0,0,CONTESTANT,gyuzacha,1.0,0,0,1.0,0,2,1.0,0,0,1.0,0,1,1.0,0,7,0.0,0,0,0.0,0,0
300,5.0,0,CONTESTANT,3.14IQ,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,1,1.0,0,2,0.0,0,0,0.0,0,0
301,5.0,0,CONTESTANT,Mohamed_Reda,1.0,0,0,1.0,0,1,1.0,0,1,1.0,0,0,1.0,0,1,0.0,0,0,0.0,0,0
302,5.0,0,CONTESTANT,CrispyLobster,1.0,0,0,1.0,0,0,1.0,0,3,1.0,0,3,1.0,0,2,0.0,0,0,0.0,0,0
303,5.0,0,CONTESTANT,TJUHuangTao,1.0,0,0,1.0,0,2,1.0,0,0,1.0,0,3,1.0,0,0,0.0,0,0,0.0,0,0
304,5.0,0,CONTESTANT,sjnnjs,1.0,0,0,1.0,0,3,1.0,0,0,1.0,0,3,1.0,0,4,0.0,0,0,0.0,0,0
305,5.0,0,CONTESTANT,mathcode,1.0,0,0,1.0,0,4,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0
306,5.0,0,CONTESTANT,franchu,1.0,0,0,1.0,0,0,1.0,0,3,1.0,0,2,1.0,0,1,0.0,0,0,0.0,0,0
307,5.0,0,VIRTUAL,IvanRenison,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,4,1.0,0,0,0.0,0,0,0.0,0,0
308,5.0,0,CONTESTANT,vikram108,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,3,1.0,0,0,0.0,0,0,0.0,0,0
309,5.0,0,CONTESTANT,Nephren_Sakura,1.0,0,0,1.0,0,1,1.0,0,2,1.0,0,3,1.0,0,0,0.0,0,0,0.0,0,0
310,5.0,0,CONTESTANT,_Lingyin,1.0,0,0,1.0,0,0,1.0,0,2,1.0,0,5,1.0,0,0,0.0,0,0,0.0,0,0
310,5.0,0,VIRTUAL,Chifwin,1.0,0,0,1.0,0,3,1.0,0,3,1.0,0,2,1.0,0,1,0.0,0,0,0.0,0,0
312,5.0,0,VIRTUAL,Kadir1,1.0,0,0,1.0,0,5,1.0,0,0,1.0,0,0,1.0,0,1,0.0,0,1,0.0,0,0
313,5.0,0,CONTESTANT,Sanae,1.0,0,0,1.0,0,0,1.0,0,8,1.0,0,0,1.0,0,1,0.0,0,0,0.0,0,0
314,5.0,0,CONTESTANT,nanani__fan,1.0,0,0,1.0,0,2,1.0,0,2,1.0,0,1,0.0,0,0,1.0,0,1,0.0,0,0
315,5.0,0,CONTESTANT,hmx123,1.0,0,0,1.0,0,0,1.0,0,2,1.0,0,3,1.0,0,0,0.0,0,0,0.0,0,0
316,5.0,0,CONTESTANT,p__ce1052,1.0,0,0,1.0,0,5,1.0,0,2,1.0,0,4,1.0,0,0,0.0,0,0,0.0,0,0
317,5.0,0,CONTESTANT,Jrke,1.0,0,0,1.0,0,3,1.0,0,0,1.0,0,5,1.0,0,8,0.0,0,0,0.0,0,0
318,5.0,0,CONTESTANT,TKT_YI,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,0.0,0,2,1.0,0,2,0.0,0,0
319,5.0,0,CONTESTANT,MDSPro,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,4,1.0,0,1,0.0,0,0,0.0,0,0
320,4.0,0,VIRTUAL,xvzhiming,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0
320,4.0,0,CONTESTANT,bisaryaanshx,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,0.0,0,4,0.0,0,0,0.0,0,0
322,4.0,0,CONTESTANT,isogeny,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0
323,4.0,0,VIRTUAL,TurnOfAPage,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,7,0.0,0,0,0.0,0,0
324,4.0,0,CONTESTANT,oYo,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,10,0.0,0,0,0.0,0,0
325,4.0,0,CONTESTANT,aryanc403,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,1,0.0,0,1,0.0,0,0
325,4.0,0,CONTESTANT,Zeyush,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,4,0.0,0,0,0.0,0,0
327,4.0,0,CONTESTANT,kmjp,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,0,0.0,0,2,0.0,0,1,0.0,0,0
327,4.0,0,CONTESTANT,xingjz24,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0
327,4.0,0,CONTESTANT,kevinyang,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0
330,4.0,0,CONTESTANT,Holpens,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,0,0.0,0,3,0.0,0,0,0.0,0,0
331,4.0,0,CONTESTANT,noya2,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,2,0.0,0,2,0.0,0,0
331,4.0,0,CONTESTANT,RadicaI,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,0.0,0,4,0.0,0,0,0.0,0,4
333,4.0,0,CONTESTANT,StefanSebez,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,4,0.0,0,0,0.0,0,0
334,4.0,0,CONTESTANT,BiggestOtaku,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,3,0.0,0,0,0.0,0,0
335,4.0,0,CONTESTANT,huansir,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,0.0,0,2,0.0,0,0,0.0,0,0
336,4.0,0,CONTESTANT,ezraft,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,4,0.0,0,0,0.0,0,0
336,4.0,0,CONTESTANT,Luvidi,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0
338,4.0,0,CONTESTANT,hihihaha,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,0,0.0,0,2,0.0,0,0
338,4.0,0,CONTESTANT,pipi20020818,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,5,0.0,0,8,0.0,0,0
340,4.0,0,CONTESTANT,eyadhjarray111,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,7,0.0,0,0,0.0,0,0
340,4.0,0,CONTESTANT,canhnam357,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,1,0.0,0,2,0.0,0,0,0.0,0,0
342,4.0,0,CONTESTANT,Naruto_x,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
342,4.0,0,CONTESTANT,boketto,1.0,0,0,1.0,0,0,1.0,0,1,1.0,0,0,0.0,0,3,0.0,0,0,0.0,0,0
344,4.0,0,CONTESTANT,sparsh_16,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0
345,4.0,0,VIRTUAL,Whiteqwq,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,2,0.0,0,3,0.0,0,0,0.0,0,0
346,4.0,0,CONTESTANT,Firefly_2025target_GM,1.0,0,0,1.0,0,1,1.0,0,0,1.0,0,0,0.0,0,0,0.0,0,20,0.0,0,0
346,4.0,0,CONTESTANT,huangyuhan123456,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,5,0.0,0,0,0.0,0,0
